"customer_id","aov","num_purchases","club_member_status","fashion_news_frequency","avg_age","Shoes & Socks","Blouses, Tops & Shirts","Hoodies & Outerwear","Skirts, Shorts & Tights","Swimwear","Trousers","Knitwear","T-shirts","Nightwear","Underwear","Accessories","Dresses, Jumpsuits & Sets"
35311,0.0135423728813559,1,"ACTIVE","NONE",21,1,0,0,0,0,0,0,0,0,0,0,0
35312,0.0152372881355932,1,"ACTIVE","NONE",61,0,0,0,0,0,1,0,0,0,0,0,0
35313,0.0423559322033897,2,"ACTIVE","Regularly",23,0,1,0,1,0,0,0,0,0,0,0,0
35314,0.024276836158192,3,"ACTIVE","NONE",20,0,0,1,0,1,0,0,1,0,0,0,0
35315,0.0071864406779661,1,"ACTIVE","Regularly",59,0,0,0,0,0,0,0,1,0,0,0,0
35316,0.0135423728813559,1,"ACTIVE","NONE",27,0,0,0,1,0,0,0,0,0,0,0,0
35317,0.0169322033898305,1,"ACTIVE","Regularly",24,0,0,0,0,0,0,0,0,1,0,0,0
35318,0.0169322033898305,1,"ACTIVE","Regularly",56,0,0,0,0,0,0,0,0,0,0,0,1
35319,0.0338813559322033,1,"ACTIVE","NONE",30,0,0,0,0,0,0,0,0,0,0,0,1
35320,0.0074915254237288,1,"ACTIVE","NONE",43,0,0,0,0,0,0,0,0,0,0,1,0
35321,0.0271016949152542,2,"ACTIVE","Regularly",37,0,0,0,0,0,0,1,0,1,0,0,0
35322,0.0220169491525423,2,"ACTIVE","NONE",22,0,0,0,0,2,0,0,0,0,0,0,0
35323,0.0220169491525423,1,"ACTIVE","NONE",22,0,0,0,0,0,0,0,0,0,0,0,1
35324,0.0199830508474576,5,"ACTIVE","Regularly",55,0,2,0,0,0,2,0,1,0,0,0,0
35325,0.0254067796610169,1,"PRE-CREATE","NONE",34,0,0,0,0,0,0,0,0,0,1,0,0
35326,0.0267322033898304,5,"ACTIVE","NONE",27,0,2,1,0,0,0,0,0,0,2,0,0
35327,0.0254067796610169,1,"PRE-CREATE","NONE",26,0,0,0,0,0,1,0,0,0,0,0,0
35328,0.0169322033898305,1,"ACTIVE","NONE",51,0,0,0,0,0,0,0,1,0,0,0,0
35329,0.0169322033898305,1,"ACTIVE","NONE",19,0,0,0,0,1,0,0,0,0,0,0,0
35330,0.0135423728813559,1,"ACTIVE","Regularly",23,0,0,0,0,0,0,0,1,0,0,0,0
35331,0.0108983050847457,1,"ACTIVE","NONE",25,0,0,0,1,0,0,0,0,0,0,0,0
35332,0.00727966101694915,2,"ACTIVE","Regularly",27,0,0,1,0,1,0,0,0,0,0,0,0
35333,0.0192330508474576,8,"ACTIVE","NONE",52,0,2,0,0,2,1,2,0,0,1,0,0
35334,0.0190169491525423,1,"ACTIVE","NONE",25,0,1,0,0,0,0,0,0,0,0,0,0
35335,0.0169322033898305,2,"ACTIVE","NONE",38,0,0,0,0,0,0,0,2,0,0,0,0
35336,0.0338813559322033,2,"ACTIVE","Regularly",53,0,0,0,0,0,2,0,0,0,0,0,0
35337,0.033457627118644,12,"ACTIVE","NONE",47,0,0,1,2,0,9,0,0,0,0,0,0
35338,0.0046271186440677,2,"ACTIVE","Regularly",53,0,0,2,0,0,0,0,0,0,0,0,0
35339,0.0677796610169491,1,"ACTIVE","Regularly",59,0,0,1,0,0,0,0,0,0,0,0,0
35340,0.0338813559322033,2,"ACTIVE","NONE",23,0,0,2,0,0,0,0,0,0,0,0,0
35341,0.0158022598870056,3,"ACTIVE","NONE",24,0,0,0,1,0,0,0,1,0,1,0,0
35342,0.0225819209039548,3,"PRE-CREATE","Regularly",34,0,0,0,0,0,0,0,0,2,1,0,0
35343,0.0186271186440677,5,"ACTIVE","Regularly",23,0,0,0,0,0,3,0,2,0,0,0,0
35344,0.0318135593220338,3,"ACTIVE","NONE",53,0,0,0,0,0,2,0,0,0,0,0,1
35345,0.0050677966101694,1,"ACTIVE","Regularly",20,0,0,1,0,0,0,0,0,0,0,0,0
35346,0.0247772397094431,7,"ACTIVE","NONE",21,0,3,1,0,1,0,0,1,0,0,0,1
35347,0.0135423728813559,1,"ACTIVE","Regularly",27,1,0,0,0,0,0,0,0,0,0,0,0
35348,0.0169322033898305,1,"ACTIVE","Regularly",46,0,0,0,0,0,0,0,1,0,0,0,0
35349,0.0135423728813559,1,"ACTIVE","NONE",57,0,0,0,0,0,0,1,0,0,0,0,0
35350,0.0193804143126177,9,"ACTIVE","Regularly",30,0,0,1,0,0,0,0,5,0,1,1,1
35351,0.0220169491525423,3,"ACTIVE","Regularly",21,0,1,0,1,0,1,0,0,0,0,0,0
35352,0.020322033898305,2,"ACTIVE","NONE",26,0,0,0,0,0,0,1,0,0,1,0,0
35353,0.0338813559322033,2,"ACTIVE","NONE",22,0,0,0,0,0,0,0,0,0,2,0,0
35354,0.0162542372881356,5,"ACTIVE","Regularly",23,3,2,0,0,0,0,0,0,0,0,0,0
35355,0.0188177966101694,8,"ACTIVE","Regularly",51,2,0,0,0,0,2,0,3,0,0,1,0
35356,0.061,1,"ACTIVE","NONE",47,0,0,0,0,0,0,0,0,0,0,0,1
35357,0.0118474576271186,2,"ACTIVE","NONE",35,0,0,2,0,0,0,0,0,0,0,0,0
35358,0.0169322033898305,1,"ACTIVE","Regularly",65,1,0,0,0,0,0,0,0,0,0,0,0
35359,0.0254067796610169,3,"ACTIVE","NONE",27,0,0,0,0,0,0,1,1,1,0,0,0
35360,0.0299265536723163,3,"ACTIVE","NONE",22,2,0,0,0,0,0,1,0,0,0,0,0
35361,0.0152372881355932,1,"ACTIVE","Regularly",24,0,0,0,0,0,0,0,0,1,0,0,0
35362,0.0200381355932203,4,"ACTIVE","Regularly",62,0,0,1,0,0,0,1,2,0,0,0,0
35363,0.0423559322033898,1,"ACTIVE","Regularly",46,0,0,0,1,0,0,0,0,0,0,0,0
35364,0.0254067796610169,1,"ACTIVE","NONE",67,0,0,0,0,0,1,0,0,0,0,0,0
35365,0.0076101694915254,2,"ACTIVE","NONE",19,0,0,0,2,0,0,0,0,0,0,0,0
35366,0.008457627118644,1,"ACTIVE","NONE",30,0,0,0,0,0,0,0,1,0,0,0,0
35367,0.0169322033898305,1,"ACTIVE","NONE",46,0,0,0,0,1,0,0,0,0,0,0,0
35368,0.0395084745762711,1,"ACTIVE","NONE",24,0,0,0,0,0,0,0,0,0,0,0,1
35369,0.0152372881355932,1,"ACTIVE","NONE",40,0,0,0,0,0,0,0,0,0,0,0,1
35370,0.0508305084745762,1,"ACTIVE","NONE",29,0,0,0,0,0,1,0,0,0,0,0,0
35371,0.0101525423728813,1,"ACTIVE","Regularly",36,0,0,0,0,0,0,0,0,0,0,0,1
35372,0.0237118644067796,2,"ACTIVE","Regularly",27,0,1,0,0,0,1,0,0,0,0,0,0
35373,0.0160847457627118,4,"ACTIVE","NONE",49,3,0,0,0,0,0,0,1,0,0,0,0
35374,0.0222203389830508,1,"ACTIVE","NONE",22,0,0,0,0,0,1,0,0,0,0,0,0
35375,0.0220169491525423,1,"ACTIVE","Regularly",41,0,0,0,0,0,0,0,0,0,0,0,1
35376,0.0254067796610169,1,"ACTIVE","NONE",57,0,0,0,0,0,0,0,0,0,0,0,1
35377,0.0276666666666666,3,"ACTIVE","NONE",19,1,0,1,1,0,0,0,0,0,0,0,0
35378,0.0169322033898305,1,"ACTIVE","NONE",24,0,0,0,0,0,0,0,1,0,0,0,0
35379,0.0169322033898305,1,"ACTIVE","NONE",22,0,0,0,0,0,0,0,0,0,1,0,0
35380,0.020322033898305,3,"ACTIVE","NONE",46,0,0,0,0,3,0,0,0,0,0,0,0
35381,0.0169322033898305,1,"ACTIVE","NONE",26,0,0,0,0,1,0,0,0,0,0,0,0
35382,0.0169322033898305,1,"PRE-CREATE","NONE",28,0,0,0,0,0,1,0,0,0,0,0,0
35383,0.0231468926553672,3,"ACTIVE","Regularly",24,0,1,0,0,2,0,0,0,0,0,0,0
35384,0.0202372881355932,2,"ACTIVE","Regularly",36,1,0,0,0,0,0,0,0,0,1,0,0
35385,0.0143898305084745,1,"ACTIVE","Regularly",23,0,0,0,0,0,0,0,0,0,1,0,0
35386,0.0186271186440677,2,"ACTIVE","NONE",33,0,0,1,1,0,0,0,0,0,0,0,0
35387,0.0338813559322033,1,"ACTIVE","NONE",64,0,0,0,1,0,0,0,0,0,0,0,0
35388,0.008457627118644,1,"ACTIVE","NONE",72,0,0,0,0,0,0,0,1,0,0,0,0
35389,0.0440508474576271,1,"ACTIVE","Regularly",50,0,0,0,0,0,1,0,0,0,0,0,0
35390,0.0101525423728813,1,"ACTIVE","NONE",22,0,0,0,0,0,0,1,0,0,0,0,0
35391,0.0296440677966101,1,"ACTIVE","NONE",48,0,0,0,1,0,0,0,0,0,0,0,0
35392,0.0169322033898305,1,"ACTIVE","Regularly",46,0,0,0,0,1,0,0,0,0,0,0,0
35393,0.0446355932203389,4,"ACTIVE","Regularly",27,0,0,0,0,0,2,1,0,0,0,1,0
35394,0.0228050847457627,12,"ACTIVE","NONE",52,3,0,1,2,2,1,2,0,0,1,0,0
35395,0.0259443099273607,7,"ACTIVE","Regularly",30,0,1,0,2,0,0,1,1,0,2,0,0
35396,0.0254067796610169,1,"ACTIVE","Regularly",33,0,0,0,0,0,1,0,0,0,0,0,0
35397,0.0277796610169491,2,"ACTIVE","Regularly",39,0,0,0,0,0,2,0,0,0,0,0,0
35398,0.0338813559322033,1,"ACTIVE","NONE",53,0,0,0,0,0,1,0,0,0,0,0,0
35399,0.0425593220338983,5,"ACTIVE","NONE",41,1,0,0,0,0,1,0,1,1,0,0,1
35400,0.0169322033898305,2,"ACTIVE","NONE",19,0,0,2,0,0,0,0,0,0,0,0,0
35401,0.0262542372881355,2,"ACTIVE","NONE",38,0,0,0,1,0,0,0,0,0,1,0,0
35402,0.0135423728813559,10,"ACTIVE","NONE",52,10,0,0,0,0,0,0,0,0,0,0,0
35403,0.0423559322033898,1,"ACTIVE","NONE",39,0,0,0,0,0,1,0,0,0,0,0,0
35404,0.0220169491525423,5,"ACTIVE","Regularly",22,0,0,0,0,2,2,0,1,0,0,0,0
35405,0.0135423728813559,4,"ACTIVE","NONE",26,0,0,0,0,0,1,0,2,0,1,0,0
35406,0.0254067796610169,2,"ACTIVE","NONE",50,0,0,0,0,0,0,1,0,0,1,0,0
35407,0.0169322033898304,2,"ACTIVE","NONE",37,0,0,0,1,0,0,0,1,0,0,0,0
35408,0.0349406779661016,8,"ACTIVE","Regularly",50,0,0,1,0,2,4,1,0,0,0,0,0
35409,0.0338813559322033,1,"ACTIVE","NONE",29,0,0,0,0,0,1,0,0,0,0,0,0
35410,0.027186440677966,3,"ACTIVE","NONE",29,0,0,0,1,0,0,0,0,0,0,0,2
35411,0.0135423728813559,1,"ACTIVE","NONE",19,1,0,0,0,0,0,0,0,0,0,0,0
35412,0.0229915254237287,2,"ACTIVE","Regularly",43,0,0,0,0,0,1,1,0,0,0,0,0
35413,0.0381186440677966,2,"ACTIVE","NONE",52,0,0,0,2,0,0,0,0,0,0,0,0
35414,0.036593220338983,1,"ACTIVE","Regularly",53,0,0,0,0,0,0,0,0,0,0,0,1
35415,0.0241949152542373,2,"ACTIVE","NONE",26,0,0,0,0,1,1,0,0,0,0,0,0
35416,0.0508305084745762,1,"ACTIVE","NONE",27,0,0,0,0,0,1,0,0,0,0,0,0
35417,0.0338813559322033,1,"ACTIVE","Regularly",44,0,0,0,0,0,0,0,0,0,0,0,1
35418,0.0152372881355932,2,"ACTIVE","NONE",57,1,0,0,0,0,0,0,1,0,0,0,0
35419,0.0220169491525424,2,"ACTIVE","Regularly",56,0,0,0,0,0,0,0,1,0,1,0,0
35420,0.0423559322033898,1,"ACTIVE","Regularly",30,0,0,0,0,0,0,1,0,0,0,0,0
35421,0.0423559322033898,1,"ACTIVE","NONE",20,0,0,0,0,0,0,1,0,0,0,0,0
35422,0.0219180790960452,6,"ACTIVE","NONE",24,0,0,0,0,4,0,0,0,0,2,0,0
35423,0.0135423728813559,1,"ACTIVE","NONE",23,0,0,0,0,0,0,0,1,0,0,0,0
35424,0.0169322033898305,1,"ACTIVE","NONE",22,1,0,0,0,0,0,0,0,0,0,0,0
35425,0.0254067796610169,3,"ACTIVE","NONE",22,0,1,0,0,0,1,1,0,0,0,0,0
35426,0.025638418079096,6,"ACTIVE","Regularly",47,0,1,0,1,2,0,0,1,0,1,0,0
35427,0.0169322033898305,1,"ACTIVE","Regularly",24,0,0,0,0,0,0,0,0,0,1,0,0
35428,0.0239943502824858,6,"ACTIVE","NONE",23,0,1,0,0,0,0,1,2,0,0,0,2
35429,0.020322033898305,1,"ACTIVE","NONE",22,0,1,0,0,0,0,0,0,0,0,0,0
35430,0.0169322033898305,2,"ACTIVE","NONE",21,0,0,0,0,0,0,0,0,0,2,0,0
35431,0.0338813559322033,1,"ACTIVE","NONE",22,0,0,0,0,0,1,0,0,0,0,0,0
35432,0.008457627118644,1,"ACTIVE","Regularly",24,0,0,0,0,0,0,0,1,0,0,0,0
35433,0.0169322033898305,1,"ACTIVE","NONE",51,0,0,0,1,0,0,0,0,0,0,0,0
35434,0.0211694915254237,2,"ACTIVE","NONE",20,0,0,0,0,2,0,0,0,0,0,0,0
35435,0.0300677966101695,5,"ACTIVE","Regularly",32,1,0,0,1,1,1,0,0,0,0,1,0
35436,0.0259717514124293,3,"ACTIVE","Regularly",23,0,1,0,0,0,0,0,1,0,0,0,1
35437,0.008457627118644,1,"ACTIVE","Regularly",18,0,0,0,0,0,0,0,1,0,0,0,0
35438,0.0169322033898305,1,"ACTIVE","Regularly",25,0,0,0,1,0,0,0,0,0,0,0,0
35439,0.0257711864406779,8,"ACTIVE","NONE",25,0,3,0,0,0,1,0,0,0,1,0,3
35440,0.0308135593220339,3,"ACTIVE","Regularly",45,0,0,0,0,0,1,1,0,0,0,0,1
35441,0.0015084745762711,1,"ACTIVE","NONE",52,0,0,0,0,0,0,0,0,0,0,1,0
35442,0.0338813559322033,1,"PRE-CREATE","NONE",58,0,0,0,0,0,1,0,0,0,0,0,0
35443,0.0423559322033898,1,"ACTIVE","NONE",52,0,0,0,0,0,0,0,0,0,0,0,1
35444,0.0271016949152542,3,"ACTIVE","NONE",24,0,1,0,0,0,1,0,0,0,0,1,0
35445,0.0254067796610169,1,"ACTIVE","NONE",25,0,0,0,0,0,1,0,0,0,0,0,0
35446,0.024522033898305,5,"ACTIVE","Regularly",26,1,0,0,0,0,2,0,1,0,0,0,1
35447,0.0067627118644067,1,"ACTIVE","NONE",23,0,0,1,0,0,0,0,0,0,0,0,0
35448,0.0278305084745763,4,"ACTIVE","NONE",26,0,1,0,0,0,3,0,0,0,0,0,0
35449,0.008457627118644,2,"ACTIVE","Regularly",29,0,0,0,0,0,0,0,2,0,0,0,0
35450,0.0121864406779661,1,"ACTIVE","NONE",57,0,0,0,0,0,0,0,0,0,0,1,0
35451,0.0332033898305084,5,"ACTIVE","NONE",25,0,0,0,0,0,4,1,0,0,0,0,0
35452,0.0271016949152542,1,"ACTIVE","Regularly",24,0,0,0,0,0,1,0,0,0,0,0,0
35453,0.101677966101695,1,"ACTIVE","NONE",19,0,0,1,0,0,0,0,0,0,0,0,0
35454,0.0372711864406779,3,"ACTIVE","Regularly",30,0,0,1,0,0,1,0,0,0,0,0,1
35455,0.0338813559322033,1,"ACTIVE","NONE",19,0,0,1,0,0,0,0,0,0,0,0,0
35456,0.0310564971751412,3,"ACTIVE","Regularly",30,0,1,0,0,0,0,0,0,0,0,0,2
35457,0.0067627118644067,2,"ACTIVE","NONE",19,0,0,2,0,0,0,0,0,0,0,0,0
35458,0.0154915254237288,4,"ACTIVE","NONE",25,1,1,0,0,1,0,0,0,0,1,0,0
35459,0.0319491525423728,1,"ACTIVE","NONE",27,0,1,0,0,0,0,0,0,0,0,0,0
35460,0.008457627118644,1,"ACTIVE","NONE",58,0,0,0,0,0,0,0,1,0,0,0,0
35461,0.0338813559322033,1,"ACTIVE","NONE",20,0,1,0,0,0,0,0,0,0,0,0,0
35462,0.0395310734463276,3,"ACTIVE","NONE",58,0,0,0,0,0,2,0,0,0,0,0,1
35463,0.0432033898305084,1,"ACTIVE","NONE",62,0,0,1,0,0,0,0,0,0,0,0,0
35464,0.0169322033898305,1,"ACTIVE","NONE",35,0,0,0,0,0,0,0,0,0,1,0,0
35465,0.0508305084745762,1,"ACTIVE","Regularly",20,0,0,1,0,0,0,0,0,0,0,0,0
35466,0.0381186440677966,1,"ACTIVE","Regularly",58,0,0,0,0,0,1,0,0,0,0,0,0
35467,0.0254067796610169,1,"ACTIVE","NONE",48,0,0,0,0,1,0,0,0,0,0,0,0
35468,0.0190508474576271,1,"ACTIVE","Regularly",44,0,0,0,0,0,0,0,0,0,1,0,0
35469,0.0677796610169491,1,"ACTIVE","NONE",51,1,0,0,0,0,0,0,0,0,0,0,0
35470,0.0169322033898305,1,"ACTIVE","NONE",24,0,0,0,0,0,0,1,0,0,0,0,0
35471,0.0169322033898305,1,"ACTIVE","NONE",44,0,0,0,1,0,0,0,0,0,0,0,0
35472,0.0237966101694915,1,"ACTIVE","Regularly",50,0,0,0,0,0,1,0,0,0,0,0,0
35473,0.0186271186440678,3,"ACTIVE","NONE",50,0,2,0,0,0,0,1,0,0,0,0,0
35474,0.0338813559322033,1,"ACTIVE","Regularly",33,0,0,0,0,0,1,0,0,0,0,0,0
35475,0.0169322033898305,1,"ACTIVE","Regularly",46,0,0,0,0,0,0,0,0,0,1,0,0
35476,0.0254067796610169,1,"ACTIVE","NONE",50,0,0,0,0,0,0,0,0,0,1,0,0
35477,0.0211694915254237,2,"ACTIVE","NONE",24,0,1,0,0,0,0,0,0,1,0,0,0
35478,0.0152372881355932,2,"ACTIVE","NONE",60,0,0,0,0,0,0,0,0,0,2,0,0
35479,0.0254067796610169,1,"ACTIVE","NONE",50,0,0,0,0,0,0,1,0,0,0,0,0
35480,0.007728813559322,1,"ACTIVE","Regularly",56,0,0,0,0,0,0,0,0,0,1,0,0
35481,0.018928813559322,5,"ACTIVE","Regularly",50,0,1,0,0,1,0,0,2,0,1,0,0
35482,0.0381186440677966,1,"ACTIVE","NONE",63,0,0,0,0,0,1,0,0,0,0,0,0
35483,0.0203220338983051,2,"ACTIVE","Regularly",51,0,1,0,0,0,0,0,0,0,1,0,0
35484,0.0135423728813559,1,"ACTIVE","NONE",30,0,0,0,0,0,0,0,1,0,0,0,0
35485,0.0081525423728813,2,"ACTIVE","NONE",22,0,0,0,0,0,0,0,2,0,0,0,0
35486,0.0254067796610169,2,"ACTIVE","Regularly",33,0,2,0,0,0,0,0,0,0,0,0,0
35487,0.0338813559322033,1,"ACTIVE","NONE",20,0,0,0,0,0,1,0,0,0,0,0,0
35488,0.0115084745762712,2,"ACTIVE","NONE",21,0,0,0,0,2,0,0,0,0,0,0,0
35489,0.0186271186440677,1,"ACTIVE","NONE",21,0,0,0,0,0,1,0,0,0,0,0,0
35490,0.0169322033898305,4,"ACTIVE","NONE",17,0,0,0,0,0,4,0,0,0,0,0,0
35491,0.0173983050847457,6,"ACTIVE","NONE",20,0,0,0,1,0,1,1,2,0,0,1,0
35492,0.0135423728813559,2,"ACTIVE","Regularly",23,0,1,0,0,0,0,1,0,0,0,0,0
35493,0.0124745762711864,2,"ACTIVE","Regularly",32,0,0,0,0,1,0,0,1,0,0,0,0
35494,0.0126949152542373,2,"ACTIVE","NONE",26,0,0,1,0,0,0,0,0,0,0,1,0
35495,0.0220169491525424,3,"ACTIVE","Regularly",29,0,1,0,0,0,0,2,0,0,0,0,0
35496,0.0335118644067796,5,"ACTIVE","NONE",32,0,0,2,0,0,2,1,0,0,0,0,0
35497,0.0254067796610169,4,"ACTIVE","NONE",20,0,0,0,0,4,0,0,0,0,0,0,0
35498,0.0423559322033898,1,"ACTIVE","Regularly",50,0,0,0,1,0,0,0,0,0,0,0,0
35499,0.0313728813559322,2,"ACTIVE","Regularly",34,0,0,0,0,0,0,0,0,1,0,0,1
35500,0.0338813559322033,3,"ACTIVE","Regularly",52,0,0,0,0,0,3,0,0,0,0,0,0
35501,0.0364237288135593,4,"ACTIVE","Regularly",41,0,0,0,0,0,2,2,0,0,0,0,0
35502,0.0214519774011299,3,"ACTIVE","Regularly",24,0,0,0,0,0,0,0,0,1,0,0,2
35503,0.0211694915254237,2,"ACTIVE","NONE",25,0,2,0,0,0,0,0,0,0,0,0,0
35504,0.0254067796610169,1,"ACTIVE","NONE",30,0,0,0,0,0,0,0,0,1,0,0,0
35505,0.0067627118644067,1,"ACTIVE","NONE",19,0,0,1,0,0,0,0,0,0,0,0,0
35506,0.0254067796610169,1,"ACTIVE","Regularly",48,0,0,0,0,1,0,0,0,0,0,0,0
35507,0.0239001883239171,9,"ACTIVE","NONE",40,0,0,3,0,4,0,0,1,1,0,0,0
35508,0.0237118644067797,2,"ACTIVE","Regularly",22,0,0,1,0,0,1,0,0,0,0,0,0
35509,0.0443305084745762,2,"ACTIVE","NONE",53,0,0,0,0,0,1,1,0,0,0,0,0
35510,0.0254067796610169,4,"ACTIVE","Regularly",50,0,2,0,0,0,1,0,0,0,0,0,1
35511,0.0169322033898305,1,"ACTIVE","NONE",52,0,0,0,0,0,0,1,0,0,0,0,0
35512,0.0169322033898305,1,"ACTIVE","NONE",22,0,0,0,0,0,0,0,1,0,0,0,0
35513,0.0508305084745762,2,"ACTIVE","NONE",52,0,0,0,0,0,2,0,0,0,0,0,0
35514,0.0118474576271186,1,"ACTIVE","NONE",31,0,1,0,0,0,0,0,0,0,0,0,0
35515,0.0106610169491525,1,"ACTIVE","NONE",57,0,0,1,0,0,0,0,0,0,0,0,0
35516,0.0135423728813559,1,"ACTIVE","NONE",51,1,0,0,0,0,0,0,0,0,0,0,0
35517,0.0254067796610169,2,"ACTIVE","NONE",53,0,0,0,0,0,0,0,0,0,0,0,2
35518,0.0304915254237288,3,"ACTIVE","Regularly",60,0,0,0,0,3,0,0,0,0,0,0,0
35519,0.0367627118644068,2,"ACTIVE","NONE",26,0,0,1,0,0,0,0,0,0,0,0,1
35520,0.0508305084745762,1,"ACTIVE","NONE",20,0,0,0,0,0,1,0,0,0,0,0,0
35521,0.0160847457627118,5,"ACTIVE","NONE",44,0,0,0,0,1,0,0,0,0,2,2,0
35522,0.0271016949152542,1,"ACTIVE","Regularly",25,0,0,0,0,0,0,1,0,0,0,0,0
35523,0.0135423728813559,1,"PRE-CREATE","NONE",28,0,0,0,0,1,0,0,0,0,0,0,0
35524,0.0169322033898305,1,"ACTIVE","NONE",22,0,0,0,0,1,0,0,0,0,0,0,0
35525,0.0338813559322033,1,"ACTIVE","Regularly",73,0,1,0,0,0,0,0,0,0,0,0,0
35526,0.0169322033898305,1,"ACTIVE","NONE",23,0,0,0,0,0,0,1,0,0,0,0,0
35527,0.0137118644067796,1,"ACTIVE","Regularly",24,0,0,0,0,0,0,0,0,0,1,0,0
35528,0.0152372881355932,2,"ACTIVE","Regularly",24,0,0,0,1,0,0,1,0,0,0,0,0
35529,0.0197570621468926,6,"ACTIVE","NONE",58,2,0,0,1,0,2,0,0,0,0,1,0
35530,0.0395310734463276,3,"ACTIVE","NONE",55,0,0,1,0,0,2,0,0,0,0,0,0
35531,0.0237118644067796,2,"ACTIVE","Regularly",25,0,0,0,0,0,0,0,0,0,0,1,1
35532,0.0214519774011299,3,"ACTIVE","Regularly",50,0,0,0,0,0,2,0,0,0,0,1,0
35533,0.0121864406779661,1,"ACTIVE","NONE",21,0,0,0,0,0,0,0,1,0,0,0,0
35534,0.0169322033898305,1,"ACTIVE","NONE",24,0,0,0,0,0,0,1,0,0,0,0,0
35535,0.01575,4,"ACTIVE","NONE",40,0,0,1,0,0,0,0,0,0,3,0,0
35536,0.0186271186440677,2,"ACTIVE","Regularly",21,0,1,0,0,0,0,0,0,0,0,0,1
35537,0.0169322033898305,2,"ACTIVE","Regularly",63,0,2,0,0,0,0,0,0,0,0,0,0
35538,0.0304915254237288,1,"ACTIVE","NONE",48,0,0,0,0,0,1,0,0,0,0,0,0
35539,0.0135423728813559,1,"ACTIVE","Regularly",30,1,0,0,0,0,0,0,0,0,0,0,0
35540,0.0296440677966101,2,"ACTIVE","Regularly",25,0,1,0,0,0,0,0,0,0,0,0,1
35541,0.0076101694915254,1,"ACTIVE","NONE",20,0,0,0,0,0,0,0,0,0,0,1,0
35542,0.0437683615819209,3,"ACTIVE","Regularly",21,0,0,2,0,0,0,0,1,0,0,0,0
35543,0.020864406779661,5,"ACTIVE","Regularly",51,0,1,0,0,0,2,0,0,0,1,0,1
35544,0.0381186440677966,2,"ACTIVE","NONE",32,0,1,0,0,0,1,0,0,0,0,0,0
35545,0.0319039548022598,6,"ACTIVE","Regularly",27,0,0,0,0,1,5,0,0,0,0,0,0
35546,0.0135423728813559,1,"ACTIVE","Regularly",20,0,1,0,0,0,0,0,0,0,0,0,0
35547,0.022864406779661,1,"ACTIVE","NONE",27,0,0,0,0,0,0,0,0,0,1,0,0
35548,0.0329293785310734,6,"ACTIVE","NONE",30,0,2,1,0,0,0,0,0,0,0,0,3
35549,0.0296440677966101,2,"ACTIVE","NONE",19,0,0,0,0,0,2,0,0,0,0,0,0
35550,0.0338813559322033,1,"ACTIVE","NONE",22,0,0,0,0,0,0,1,0,0,0,0,0
35551,0.0338813559322033,1,"ACTIVE","Regularly",35,0,0,0,0,0,0,0,0,1,0,0,0
35552,0.0169322033898305,2,"ACTIVE","NONE",29,0,0,0,0,2,0,0,0,0,0,0,0
35553,0.0169322033898305,2,"ACTIVE","NONE",66,0,0,2,0,0,0,0,0,0,0,0,0
35554,0.008457627118644,1,"ACTIVE","NONE",20,0,0,0,0,0,0,0,0,0,0,1,0
35555,0.0135423728813559,1,"ACTIVE","NONE",34,0,0,0,0,1,0,0,0,0,0,0,0
35556,0.0169322033898305,1,"ACTIVE","NONE",23,0,0,0,0,0,0,0,1,0,0,0,0
35557,0.0338813559322033,1,"ACTIVE","NONE",59,0,1,0,0,0,0,0,0,0,0,0,0
35558,0.0176885593220339,16,"ACTIVE","Regularly",52,0,6,0,1,0,8,1,0,0,0,0,0
35559,0.0169322033898305,1,"ACTIVE","NONE",21,0,0,0,0,0,0,0,1,0,0,0,0
35560,0.0338813559322033,1,"ACTIVE","NONE",29,0,0,0,0,0,0,0,0,1,0,0,0
35561,0.0367062146892655,3,"ACTIVE","NONE",22,0,0,0,0,0,1,1,0,0,0,0,1
35562,0.0304915254237288,1,"ACTIVE","NONE",21,0,0,0,0,0,1,0,0,0,0,0,0
35563,0.0310564971751412,3,"ACTIVE","NONE",27,0,0,0,0,0,2,1,0,0,0,0,0
35564,0.0135423728813559,1,"ACTIVE","NONE",25,0,0,0,0,0,0,0,0,0,0,1,0
35565,0.0152372881355931,2,"ACTIVE","Regularly",36,0,0,0,0,1,0,0,0,0,0,1,0
35566,0.0381186440677966,2,"ACTIVE","NONE",54,0,0,0,0,0,0,0,0,0,0,0,2
35567,0.0152372881355932,1,"ACTIVE","NONE",51,0,1,0,0,0,0,0,0,0,0,0,0
35568,0.0135423728813559,3,"ACTIVE","NONE",51,3,0,0,0,0,0,0,0,0,0,0,0
35569,0.0313389830508474,8,"ACTIVE","Regularly",34,0,0,1,1,1,3,0,0,0,2,0,0
35570,0.0135423728813559,7,"ACTIVE","Regularly",49,0,0,2,0,4,0,0,1,0,0,0,0
35571,0.020322033898305,1,"ACTIVE","NONE",23,0,0,0,1,0,0,0,0,0,0,0,0
35572,0.0121864406779661,1,"ACTIVE","NONE",29,1,0,0,0,0,0,0,0,0,0,0,0
35573,0.0338813559322033,1,"ACTIVE","Regularly",26,0,0,0,0,0,0,0,0,0,1,0,0
35574,0.0219322033898305,1,"ACTIVE","NONE",53,0,0,0,0,0,0,0,0,1,0,0,0
